listing_id,date,available,price,,Avg_Price,Median_Price
17787304,7/1/2018,t,$130.00 ,,,
21815452,7/1/2018,t,$130.00 ,,,
12766030,7/1/2018,t,$130.00 ,,,
20197362,7/1/2018,t,$130.00 ,,,
4316910,7/1/2018,t,$130.00 ,,,
19998420,7/1/2018,t,$131.00 ,,,
20075979,7/1/2018,t,$135.00 ,,,
24094497,7/1/2018,t,$135.00 ,,,
22816524,7/1/2018,t,$135.00 ,,,
24396470,7/1/2018,t,$135.00 ,,,
13273883,7/1/2018,t,$135.00 ,,,
21369837,7/1/2018,t,$136.00 ,,,
8304895,7/1/2018,t,$138.00 ,,,
18313890,7/1/2018,t,$138.00 ,,,
22937187,7/1/2018,t,$138.00 ,,,
23924726,7/1/2018,t,$138.00 ,,,
2387605,7/1/2018,t,$139.00 ,,,
19349370,7/1/2018,t,$139.00 ,,,
13877900,7/1/2018,t,$140.00 ,,,
13878032,7/1/2018,t,$140.00 ,,,
13877694,7/1/2018,t,$140.00 ,,,
11679184,7/1/2018,t,$140.00 ,,,
3908378,7/1/2018,t,$140.00 ,,,
11254431,7/1/2018,t,$140.00 ,,,
18638163,7/1/2018,t,$140.00 ,,,
657257,7/1/2018,t,$140.00 ,,,
19384198,7/1/2018,t,$140.00 ,,,
13799451,7/1/2018,t,$140.00 ,,,
13799513,7/1/2018,t,$140.00 ,,,
13799564,7/1/2018,t,$140.00 ,,,
24159654,7/1/2018,t,$140.00 ,,,
24734649,7/1/2018,t,$140.00 ,,,
23928824,7/1/2018,t,$142.00 ,,,
12798217,7/1/2018,t,$143.00 ,,,
13496747,7/1/2018,t,$144.00 ,,,
16572044,7/1/2018,t,$145.00 ,,,
19508222,7/1/2018,t,$145.00 ,,,
9218403,7/1/2018,t,$145.00 ,,,
11601374,7/1/2018,t,$145.00 ,,,
14320705,7/1/2018,t,$145.00 ,,,
25104242,7/1/2018,t,$145.00 ,,,
23666006,7/1/2018,t,$147.00 ,,,
769213,7/1/2018,t,$148.00 ,,,
6492880,7/1/2018,t,$149.00 ,,,
23883355,7/1/2018,t,$149.00 ,,,
7205443,7/1/2018,t,$149.00 ,,,
14468790,7/1/2018,t,$149.00 ,,,
794633,7/1/2018,t,$149.00 ,,,
12157169,7/1/2018,t,$149.00 ,,,
5262750,7/1/2018,t,$149.00 ,,,
20252870,7/1/2018,t,$149.00 ,,,
12572643,7/1/2018,t,$149.00 ,,,
14693630,7/1/2018,t,$150.00 ,,,
17190446,7/1/2018,t,$150.00 ,,,
6373374,7/1/2018,t,$150.00 ,,,
3639023,7/1/2018,t,$150.00 ,,,
20429546,7/1/2018,t,$150.00 ,,,
21206136,7/1/2018,t,$150.00 ,,,
18345094,7/1/2018,t,$150.00 ,,,
9910025,7/1/2018,t,$150.00 ,,,
24844889,7/1/2018,t,$150.00 ,,,
13785871,7/1/2018,t,$150.00 ,,,
13785654,7/1/2018,t,$150.00 ,,,
13785508,7/1/2018,t,$150.00 ,,,
3921664,7/1/2018,t,$150.00 ,,,
17865690,7/1/2018,t,$150.00 ,,,
8273948,7/1/2018,t,$150.00 ,,,
22412333,7/1/2018,t,$150.00 ,,,
23841663,7/1/2018,t,$150.00 ,,,
21142733,7/1/2018,t,$150.00 ,,,
20140099,7/1/2018,t,$150.00 ,,,
13012309,7/1/2018,t,$150.00 ,,,
13514630,7/1/2018,t,$150.00 ,,,
21346802,7/1/2018,t,$150.00 ,,,
21346818,7/1/2018,t,$150.00 ,,,
4639465,7/1/2018,t,$151.00 ,,,
21560487,7/1/2018,t,$152.00 ,,,
21560348,7/1/2018,t,$152.00 ,,,
4218733,7/1/2018,t,$153.00 ,,,
14749244,7/1/2018,t,$154.00 ,,,
16465858,7/1/2018,t,$154.00 ,,,
19412734,7/1/2018,t,$155.00 ,,,
9303530,7/1/2018,t,$155.00 ,,,
723723,7/1/2018,t,$155.00 ,,,
16133871,7/1/2018,t,$155.00 ,,,
18930466,7/1/2018,t,$156.00 ,,,
17154794,7/1/2018,t,$156.00 ,,,
17155758,7/1/2018,t,$156.00 ,,,
21560479,7/1/2018,t,$157.00 ,,,
12370400,7/1/2018,t,$158.00 ,,,
19289269,7/1/2018,t,$158.00 ,,,
19912859,7/1/2018,t,$159.00 ,,,
14011625,7/1/2018,t,$159.00 ,,,
11024563,7/1/2018,t,$159.00 ,,,
17156146,7/1/2018,t,$159.00 ,,,
21712755,7/1/2018,t,$159.00 ,,,
9706229,7/1/2018,t,$159.00 ,,,
22342526,7/1/2018,t,$159.00 ,,,
5956968,7/1/2018,t,$160.00 ,,,
18266409,7/1/2018,t,$160.00 ,,,
21022707,7/1/2018,t,$160.00 ,,,
21022306,7/1/2018,t,$160.00 ,,,
21019635,7/1/2018,t,$160.00 ,,,
21012899,7/1/2018,t,$160.00 ,,,
21697733,7/1/2018,t,$160.00 ,,,
21007518,7/1/2018,t,$160.00 ,,,
21008622,7/1/2018,t,$160.00 ,,,
21713619,7/1/2018,t,$160.00 ,,,
21012009,7/1/2018,t,$160.00 ,,,
21712390,7/1/2018,t,$160.00 ,,,
21011650,7/1/2018,t,$160.00 ,,,
21711835,7/1/2018,t,$160.00 ,,,
21008151,7/1/2018,t,$160.00 ,,,
21026036,7/1/2018,t,$160.00 ,,,
21023603,7/1/2018,t,$160.00 ,,,
21695098,7/1/2018,t,$160.00 ,,,
21021720,7/1/2018,t,$160.00 ,,,
21698374,7/1/2018,t,$160.00 ,,,
21025811,7/1/2018,t,$160.00 ,,,
21024281,7/1/2018,t,$160.00 ,,,
17655313,7/1/2018,t,$160.00 ,,,
20958637,7/1/2018,t,$160.00 ,,,
22319250,7/1/2018,t,$160.00 ,,,
13437335,7/1/2018,t,$160.00 ,,,
21713481,7/1/2018,t,$161.00 ,,,
21013283,7/1/2018,t,$163.00 ,,,
22342223,7/1/2018,t,$164.00 ,,,
12968264,7/1/2018,t,$165.00 ,,,
22224989,7/1/2018,t,$165.00 ,,,
2020505,7/1/2018,t,$165.00 ,,,
21726603,7/1/2018,t,$165.00 ,,,
21083795,7/1/2018,t,$165.00 ,,,
25012724,7/1/2018,t,$165.00 ,,,
17792794,7/1/2018,t,$166.00 ,,,
13419124,7/1/2018,t,$167.00 ,,,
21727856,7/1/2018,t,$167.00 ,,,
24478325,7/1/2018,t,$168.00 ,,,
21726236,7/1/2018,t,$168.00 ,,,
23162580,7/1/2018,t,$168.00 ,,,
9076287,7/1/2018,t,$169.00 ,,,
21023969,7/1/2018,t,$169.00 ,,,
21011036,7/1/2018,t,$169.00 ,,,
21019339,7/1/2018,t,$169.00 ,,,
22844360,7/1/2018,t,$169.00 ,,,
20038601,7/1/2018,t,$169.00 ,,,
2692126,7/1/2018,t,$170.00 ,,,
13782218,7/1/2018,t,$170.00 ,,,
21177098,7/1/2018,t,$170.00 ,,,
